PaperID,TraditionalLabel,TraditionalConfidence,AuditLabel,MismatchFlag,AuditRationale,EvidenceSentences
38313072,supportive,0.999999,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive",Tracing ESC proliferation by BrdU labeling revealed that the inhibition of ALPL by levamisole resulted in a decrease in proliferation due to less eADO accumulation.
37820081,neutral,0.999998,unclear,0,No evidence sentence available.,
40005962,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"After the failure of vupanorsen, a new angiopoietin-like protein 3 (ANGPTL3) inhibitor, zodasiran, demonstrated the potential to decrease TG levels in patients with moderate HTG."
38158248,supportive,0.998644,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Vupanorsen, an antisense oligonucleotide targeting ANGPTL3, reduced triglycerides up to 57% in a phase 2b trial, but caused dose-dependent increases in hepatic fat fraction (HFF)."
38299167,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=1; dominant=supportive",The antisense oligonucleotide (ASO) vupanorsen targeting ANGPTL3 was less effective in reducing LDL-C in patients with moderate hypertriglyceridaemia and its development has been discontinued but the small interfering RNA (siRNA) ARO-ANG3 is being investigated in Phase 2 studies. || The antisense oligonucleotide (ASO) vupanorsen targeting ANGPTL3 was less effective in reducing LDL-C in patients with moderate hypertriglyceridaemia and its development has been discontinued but the small interfering RNA (siRNA) ARO-ANG3 is being investigated in Phase 2 studies.
34865644,opposing,0.999748,unclear,0,No directional cues detected in evidence.,"CONCLUSIONS: Although limited, these results suggest that targeting ANGPTL3 with vupanorsen could address several metabolic abnormalities in patients with FPLD."
37002654,supportive,0.998644,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Pharmacodynamic markers (ANGPTL3, TG, and other key lipids) were reduced with vupanorsen versus placebo."
38484368,neutral,0.999986,supportive,1,"supportive=2, opposing=0, neutral=1; dominant=supportive","The effect of vupanorsen on remnant cholesterol and VLDL-C reduction was dose-dependent and directly associated with the degree of ANGPTL3 inhibition: at 90% ANGPTL3 reduction, there was a 61% and 81% decrease in remnant cholesterol and VLDL-C, respectively. || The effect of vupanorsen on remnant cholesterol and VLDL-C reduction was dose-dependent and directly associated with the degree of ANGPTL3 inhibition: at 90% ANGPTL3 reduction, there was a 61% and 81% decrease in remnant cholesterol and VLDL-C, respectively."
38949758,neutral,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,BACKGROUND: Vupanorsen is a GalNAc3-conjugated antisense oligonucleotide targeting angiopoietin-like 3 (ANGPTL3) mRNA shown to reduce atherogenic lipoproteins in individuals with dyslipidemia.
32813947,supportive,0.999895,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Evinacumab, a monoclonal antibody against ANGPTL3, has shown potential benefit in patients with homozygous familial hypercholesterolemia."
28538136,supportive,0.999999,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","In dyslipidemic mice, inhibition of Angptl3 with evinacumab resulted in a greater decrease in atherosclerotic lesion area and necrotic content than a control antibody."
40467521,supportive,0.997675,unclear,0,Conflicting cues with no dominant stance signal.,"In fact, evinacumab, an anti-ANGPTL3 monoclonal antibody, has been shown to substantially reduce LDL-C and TG levels, even in FH patients with LDL receptor gene mutations who are resistant to the conventional treatments described above."
35469449,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Evinacumab, which is highly selective for ANGPTL3 inhibition, was approved in the USA in 2021 for treating patients with HoFH."
34585515,supportive,0.998077,unclear,0,No evidence sentence available.,
18469846,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","The effect of the ANXA1 peptomimetic Ac2-26 as well as methylprednisolone on the writhing response and on spinal cord PGE2 of ANXA1+/+ and ANXA1-/- was compared. || Ac2-26 produced analgesia and reduced spinal PGE2 levels in ANXA1+/+ and ANXA1-/- mice, whereas methylprednisolone reduced the writhing response and spinal PGE2 levels in ANXA1+/+, but not in ANXA1-/- mice."
19553536,neutral,0.999988,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","In addition, deficiency of ANXA1 was associated with impairment of the inhibitory effects of dexamethasone (DEX) on LPS-induced IL-6 and TNF in macrophages."
22991072,supportive,0.998453,unclear,0,No evidence sentence available.,
17218541,opposing,0.999997,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing",Fpr1 gene deletion failed to modify the pituitary responses to dexamethasone or ANXA1(Ac2-26).
17283243,supportive,0.999309,unclear,0,No directional cues detected in evidence.,"Treatment of TtT/GF cells, a folliculo-stellate cell line, with 17beta-estradiol (1 x 8-180 nM) increased ANXA1 mRNA expression and increased the amount of ANXA1 protein externalized in response to a dexamethasone stimulus."
12130572,neutral,1.000000,unclear,0,No evidence sentence available.,
28329022,neutral,0.999998,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral",Only surface expression of AnxA1 on monocytes correlated with dexamethasone-mediated suppression of cytokines.
33276477,opposing,0.999911,unclear,0,Conflicting cues with no dominant stance signal.,"Annexin A1 (ANXA1) was previously reported to contribute to trastuzumab resistance through AKT activation. || METHODS: in this study, we examined tissue samples from 215 HER-2+ breast cancer patients to investigate the value of ARID1A and ANXA1 protein levels in trastuzumab response prediction and patient outcome. || Concerning trastuzumab resistance, ARID1A and ANXA1 proteins did not demonstrate predictive value as biomarkers."
26358523,opposing,0.987859,opposing,0,"supportive=1, opposing=2, neutral=1; dominant=opposing","An association with trastuzumab resistance was observed and validated only for the AnnexinA1 metagene (ANXA1). || An association with trastuzumab resistance was observed and validated only for the AnnexinA1 metagene (ANXA1). || In the randomised phase III Fin-her study, tumours with low levels of the ANXA1 metagene showed a benefit from trastuzumab (multivariate: hazard ratio [HR] for distant recurrence = 0.16[95%CI 0.05-0.5]; p = 0.002; fdr = 0.03), while high expression levels of the ANXA1 metagene were associated with a lack of benefit to trastuzmab (HR = 1.29[95%CI 0.55-3.02]; p = 0.56). || In the randomised phase III Fin-her study, tumours with low levels of the ANXA1 metagene showed a benefit from trastuzumab (multivariate: hazard ratio [HR] for distant recurrence = 0.16[95%CI 0.05-0.5]; p = 0.002; fdr = 0.03), while high expression levels of the ANXA1 metagene were associated with a lack of benefit to trastuzmab (HR = 1.29[95%CI 0.55-3.02]; p = 0.56)."
30736449,supportive,0.999993,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","We used molecular docking to propose (a) that NPC1 exports not just cholesterol, but also sphingosine, (b) that the cholesterol sensitivity of big potassium channel (BK) can be traced to a previously unappreciated site on the channel's voltage sensor, (c) that transient receptor potential mucolipin 1 (TRPML1) inhibition by sphingomyelin is likely an indirect effect, and (d) that phosphoinositides are responsible for both the mislocalization of annexin A2 (AnxA2) and a soluble NSF (N-ethylmaleimide Sensitive Fusion) protein attachment receptor (SNARE) recycling defect."
22399804,supportive,0.999986,opposing,1,"supportive=1, opposing=3, neutral=0; dominant=opposing","Consistent with a role for p53 in cell death in interphase, depletion of p53 renders cells less sensitive to vinorelbine, but only in the presence of wild-type APC."
33268528,opposing,1.000000,unclear,0,No evidence sentence available.,
37236862,supportive,0.999895,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","INTRODUCTION: While abiraterone acetate (AA) has demonstrated survival benefit in advanced prostate cancer (APC), meaningful cardiotoxicity is observed."
21078161,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","Treatment of a primary PC cell culture with the DNA hypomethylating agent 5-aza-2'-deoxycytidine (decitabine, Dacogen(r)) induced APC expression, reduced active nonphosphorylated β-catenin, inhibited cell growth, and caused apoptosis."
25003333,neutral,0.999999,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","Considering its well-documented safe use for treating enterobiasis in humans, our findings suggest that Pyrvinium could be repurposed for the clinical treatment of APC-associated polyposes."
41940028,supportive,0.999309,unclear,0,No directional cues detected in evidence.,The study aims to assess APC changes concurrently with changes in basic physiological parameters in response to administration of either vasodilating adenosine triphosphate or vasoconstrictor norepinephrine.
31660785,supportive,0.889484,opposing,1,"supportive=0, opposing=1, neutral=0; dominant=opposing","Bacterial and viral burden from swabs were analyzed for overall bacterial aerobic plate count (APC), bacterial adenosine triphosphate activity, influenza viral load, and multidrug-resistant organisms such as methicillin-resistant Staphylococcus aureus (MRSA) and vancomycin-resistant enterococcus (VRE)."
16508398,neutral,0.999847,unclear,0,Conflicting cues with no dominant stance signal.,"Because adenosine triphosphate-sensitive potassium (KATP) channels are important mediators of APC, the authors investigated the hypothesis that the memory involves channel priming by isoflurane via a long-term modulation of the sensitivity to intracellular adenosine nucleotides. || Because adenosine triphosphate-sensitive potassium (KATP) channels are important mediators of APC, the authors investigated the hypothesis that the memory involves channel priming by isoflurane via a long-term modulation of the sensitivity to intracellular adenosine nucleotides."
12456413,neutral,0.998288,supportive,1,"supportive=2, opposing=0, neutral=1; dominant=supportive",We hypothesized that mCa(2+) overload is decreased by APC in association with mitochondrial adenosine triphosphate-sensitive K(+) (mK(ATP)) channel opening. || We hypothesized that mCa(2+) overload is decreased by APC in association with mitochondrial adenosine triphosphate-sensitive K(+) (mK(ATP)) channel opening.
24084763,neutral,0.999998,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","EXPERIMENTAL DESIGN: Discovery phase: 1,406 Caucasian patients (139 advanced adenoma cases and 1,267 controls) from the Adenoma Prevention with Celecoxib (APC) trial were included in a genome-wide association study (GWAS) to identify variants associated with postpolypectomy disease recurrence."
27432344,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","Administration of celecoxib for 10 weeks markedly reduced intestinal polyp burden in APC(Min/+) mice. || Treatment with celecoxib also altered select luminal bacterial populations in both APC(Min/+) and wild-type mice, including decreased Lactobacillaceae and Bifidobacteriaceae as well as increased Coriobacteriaceae Metabolomic analysis demonstrated that celecoxib caused a strong reduction in many fecal metabolites linked to carcinogenesis, including glucose, amino acids, nucleotides, and lipids. || To this end, we showed that celecoxib reduced cell proliferation in the base of normal appearing ileal and colonic crypts of APC(Min/+) mice."
16265533,neutral,0.999998,unclear,0,No evidence sentence available.,
26261008,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Alternatively, celecoxib, an inhibitor of prostaglandin-endoperoxide synthase 2, reduced polyp numbers in Apc(Min/+) mice, liver metastasis in NSG mice with orthotopic tumors, and numbers of CSCs in Apc(Min/+) and NSG mice."
